1	1	1.0	1200528000
2	1	3.0	1219363200
3	2	4.0	1257120000
4	2	2.0	1253145600
5	2	5.0	1245369600
6	2	5.0	1244160000
7	2	2.0	1243468800
8	2	5.0	1242950400
9	2	5.0	1240876800
10	2	5.0	1235433600
11	2	5.0	1234915200
12	2	3.0	1234483200
13	2	4.0	1233792000
14	2	3.0	1232409600
15	2	1.0	1231804800
16	2	4.0	1231200000
17	2	3.0	1226188800
18	2	5.0	1225584000
19	2	5.0	1223942400
20	2	1.0	1217462400
21	2	5.0	1207526400
22	2	3.0	1198800000
23	2	2.0	1174521600
24	2	2.0	1162166400
25	2	3.0	1198886400
26	2	2.0	1256774400
27	2	5.0	1231718400
28	2	3.0	1355616000
29	2	5.0	1291852800
30	2	3.0	1261267200
31	2	5.0	1259020800
32	2	5.0	1258329600
33	2	4.0	1188604800
34	2	5.0	1182816000
35	2	1.0	1176249600
36	2	3.0	1175558400
37	2	5.0	1176422400
38	2	5.0	1229040000
39	3	5.0	1202083200
40	3	3.0	1181001600
41	4	5.0	1187913600
42	4	5.0	1216425600
43	5	4.0	1125360000
44	5	4.0	1139184000
45	5	4.0	1121126400
46	5	5.0	1133481600
47	5	4.0	1115856000
48	5	5.0	1237161600
49	5	5.0	1193270400
50	5	1.0	1119139200
51	5	1.0	1115856000
52	5	1.0	1132617600
53	6	4.0	1265068800
54	7	5.0	1191801600
55	8	5.0	1279584000
56	8	5.0	1279584000
57	8	5.0	1277164800
58	8	4.0	1272067200
59	8	5.0	1255910400
60	8	5.0	1242864000
61	8	5.0	1235433600
62	8	3.0	1281312000
63	8	5.0	1333670400
64	8	4.0	1320624000
65	8	5.0	1304985600
66	8	4.0	1304553600
67	8	5.0	1292371200
68	8	5.0	1287446400
69	8	5.0	1286582400
70	9	5.0	1219968000
71	9	5.0	1189209600
72	10	5.0	1199059200
73	11	5.0	1354924800
74	11	5.0	1322956800
75	11	2.0	1307750400
76	11	4.0	1286323200
77	11	4.0	1286064000
78	11	5.0	1274400000
79	12	4.0	1162425600
80	12	4.0	1242950400
81	12	5.0	1221264000
82	12	5.0	1238025600
83	12	1.0	1301270400
84	12	1.0	1325635200
85	12	5.0	1167868800
86	13	5.0	1221782400
87	14	4.0	1182816000
88	15	1.0	1178064000
89	15	1.0	1357430400
90	15	5.0	1341100800
91	15	1.0	1337472000
92	15	5.0	1333324800
93	15	2.0	1328486400
94	15	1.0	1300752000
95	15	3.0	1283040000
96	15	1.0	1263340800
97	15	1.0	1256774400
98	15	5.0	1241913600
99	15	1.0	1161216000
100	15	2.0	1157068800
